,Convention on Wetlands of International Importance especially as Waterfowl Habitat,Nagoya Protocol on Access to Genetic Resources and their Fair and Equitable Sharing of Benefits Arising from their Utilization to the Convention on Biological Diversity,Convention on Biological Diversity,"Agreement on the Conservation of Small Cetaceans of the Baltic, North East Atlantic, Irish and North Seas",Convention on the Conservation of Migratory Species of Wild Animals,Bamako Convention on the Ban of the Import into Africa and the Control of Transboundary Movement and Management of Hazardous Wastes within Africa,Paris Agreement,United Nations Framework Convention on Climate Change,Kyoto Protocol to the United Nations Framework Convention on Climate Change,Minamata Convention on Mercury,Stockholm Convention on Persistent Organic Pollutants,Rotterdam Convention on the Prior Informed Consent Procedure for Certain Hazardous Chemicals and Pesticides in International Trade,"United Nations Convention to Combat Desertification in those Countries Experiencing Serious Drought and/or Desertification, particulary in Africa",Basel Convention on the Control of Transboundary Movements of Hazardous Wastes and their Disposal,Agreement on the Conservation of African-Eurasian Migratory Waterbirds,Cartagena Protocol on Biosafety to the Convention on Biological Diversity,Framework Convention on the Protection and Sustainable Development of the Carpathians,Montreal Protocol on Substances that Deplete the Ozone Layer,Vienna Convention for the Protection of the Ozone Layer,International Treaty on Plant Genetic Resources for Food and Agriculture,Convention on International Trade in Endangered Species of Wild Fauna and Flora,Convention for the Protection of the Mediterranean Sea against Pollution,"Protocol concerning cooperation in preventing pollution from ships and, in cases of emergency combating pollution of the Mediterranean Sea",Protocol for the protection of the Mediterranean Sea against pollution resulting from exploration and exploitation of the continental shelf and the seabed and its subsoil,Protocol Concerning Specially Protected Areas and Biological Diversity in the Mediterranean,Convention concerning the Protection of the World Cultural and Natural Heritage,Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Protocol concerning Pollution from Land-Based sources and activities to the Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Protocol Concerning Specially Protected Areas and Wildlife to the Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Convention for Co-operation in the Protection and Development of the Marine and Coastal Environment of the West and Central African Region,Agreement on the Conservation of European Bats,Protocol on the Prevention of Pollution of the Mediterranean Sea by Transboundary Movements of Hazardous Wastes and their Disposal,Protocol for the Protection of the Mediterranean Sea against Pollution from Land-Based Sources
"Jun 23, 2007 Nomination of natural, mixed and cultural properties to the world heritage list  Rock Drawings of Valcamonica","(0.32380952380952377, 'constitute extraordinary figurative documentation prehistoric customs mentality systematic interpretation')","(0.30612244897959184, 'human thought number duration variety engravings representing example navigation dance war ploughing relationship contemporary archaeological sites')","(0.36363636363636365, 'classification chronological study configurations stone')","(0.33333333333333337, 'apparent continuation practice engraving period years epipaleolithic roman mediaeval periods cases modern times')","(0.33333333333333337, 'continuation practice engraving period years epipaleolithic roman mediaeval')","(0.2977099236641222, 'apparent continuation practice engraving period years epipaleolithic roman mediaeval periods cases modern times links extraordinary')","(0.3846153846153846, 'periods cases modern times')","(0.3380281690140845, 'valley constitutes exceptional example kind manifestation human thought')","(0.33333333333333337, 'sides entire valley constitutes exceptional example kind manifestation human thought')","(0.34883720930232553, 'manifestation human thought number duration')","(0.32307692307692304, 'furthermore apparent continuation practice engraving period years')","(0.30246913580246915, 'extraordinary figurative documentation prehistoric customs mentality systematic interpretation typological classification chronological study configurations stone')","(0.3028571428571428, 'prehistoric customs mentality systematic interpretation typological classification chronological study configurations stone brought considerable contribution fields prehistory')","(0.29885057471264365, 'valley constitutes exceptional example kind manifestation human thought number duration')","(0.375, 'furthermore apparent continuation practice engraving period years epipaleolithic')","(0.31958762886597936, 'mentality systematic interpretation typological classification chronological study configurations')","(0.3375, 'furthermore apparent continuation practice engraving period years epipaleolithic')","(0.29333333333333333, 'continuation practice engraving period years epipaleolithic roman mediaeval')","(0.37254901960784315, 'present day communities criterion iii rock drawings')","(0.30097087378640774, 'interpretation typological classification chronological study configurations stone brought considerable')","(0.3023255813953488, 'human thought number duration variety engravings representing example navigation dance')","(0.41538461538461535, 'continuation practice engraving period years epipaleolithic roman')","(0.2987804878048781, 'prehistoric customs mentality systematic interpretation typological classification chronological study configurations stone brought considerable contribution fields')","(0.31481481481481477, 'extraordinary figurative documentation prehistoric customs mentality systematic interpretation typological classification chronological study configurations stone')","(0.31999999999999995, 'navigation dance war ploughing relationship contemporary archaeological sites contribute exceptional')","(0.37349397590361444, 'continuation practice engraving period years epipaleolithic roman mediaeval periods')","(0.3258426966292135, 'continuation practice engraving period years epipaleolithic roman mediaeval periods cases')","(0.29452054794520544, 'consists engravings rocks distributed sides entire valley constitutes exceptional example kind manifestation human thought number duration variety')","(0.3028571428571428, 'prehistoric customs mentality systematic interpretation typological classification chronological study configurations stone brought considerable contribution fields prehistory')","(0.3194444444444444, 'criterion vi rock drawings valcamonica constitute extraordinary figurative documentation prehistoric customs mentality systematic interpretation')","(0.37735849056603776, 'apparent continuation practice engraving period years')","(0.2666666666666667, 'apparent continuation practice engraving period years epipaleolithic roman mediaeval periods cases modern')","(0.3076923076923077, 'prehistoric customs mentality systematic interpretation typological classification chronological study configurations')"
"Jun 23, 2007 Nomination of natural, mixed and cultural properties to the world heritage list  Speleothems of French Limestone Caves","(0.2222222222222222, 'nomination speleothems french limestone caves outstanding records karst processes')","(0.25531914893617025, 'nomination speleothems french limestone caves outstanding records karst processes archives palaeo climates france withdrawn request concerned')","(0.24444444444444446, 'nomination speleothems french limestone caves')","(0.2654867256637168, 'nomination speleothems french limestone caves outstanding records karst processes archives palaeo climates france')","(0.31818181818181823, 'caves outstanding records karst processes archives palaeo climates')","(0.26717557251908397, 'nomination speleothems french limestone caves outstanding records karst processes archives palaeo climates france withdrawn request')","(0.29032258064516125, 'archives palaeo climates france')","(0.3076923076923077, 'records karst processes archives palaeo climates france withdrawn')","(0.27710843373493976, 'caves outstanding records karst processes archives palaeo climates france withdrawn')","(0.275, 'palaeo climates france withdrawn request')","(0.2542372881355932, 'processes archives palaeo climates france withdrawn request')","(0.2564102564102564, 'limestone caves outstanding records karst processes archives palaeo climates france withdrawn request concerned state')","(0.21985815602836878, 'nomination speleothems french limestone caves outstanding records karst processes archives palaeo climates france withdrawn request concerned')","(0.24096385542168675, 'french limestone caves outstanding records karst processes archives palaeo climates')","(0.22535211267605637, 'nomination speleothems french limestone caves outstanding records karst')","(0.21126760563380287, 'nomination speleothems french limestone caves outstanding records karst')","(0.20895522388059706, 'french limestone caves outstanding records karst processes archives')","(0.3076923076923077, 'records karst processes archives palaeo climates france withdrawn')","(0.30000000000000004, 'outstanding records karst processes archives palaeo climates')","(0.2962962962962963, 'nomination speleothems french limestone caves outstanding records karst processes')","(0.28915662650602414, 'caves outstanding records karst processes archives palaeo climates france withdrawn')","(0.3076923076923077, 'nomination speleothems french limestone caves outstanding records')","(0.1984732824427481, 'nomination speleothems french limestone caves outstanding records karst processes archives palaeo climates france withdrawn request')","(0.1869918699186992, 'nomination speleothems french limestone caves outstanding records karst processes archives palaeo climates france withdrawn')","(0.2650602409638554, 'caves outstanding records karst processes archives palaeo climates france withdrawn')","(0.2716049382716049, 'nomination speleothems french limestone caves outstanding records karst processes')","(0.28888888888888886, 'nomination speleothems french limestone caves outstanding records karst processes archives')","(0.22448979591836737, 'nomination speleothems french limestone caves outstanding records karst processes archives palaeo climates france withdrawn request concerned state')","(0.24113475177304966, 'nomination speleothems french limestone caves outstanding records karst processes archives palaeo climates france withdrawn request concerned')","(0.2764227642276422, 'nomination speleothems french limestone caves outstanding records karst processes archives palaeo climates france withdrawn')","(0.2857142857142857, 'climates france withdrawn request concerned state')","(0.2264150943396226, 'nomination speleothems french limestone caves outstanding records karst processes archives palaeo climates')","(0.28888888888888886, 'nomination speleothems french limestone caves outstanding records karst processes archives')"
"Jun 23, 2007 Nomination of natural, mixed and cultural properties to the world heritage list  Parthian Fortresses of Nisa","(0.34246575342465757, 'criterion ii nisa situated crossroads important commercial strategic axes')","(0.28742514970059885, 'funding conservation excavated structures creation site comprehensive documentation programme accessible database formulation plans conservation interpretation visitor')","(0.35416666666666663, 'consideration following points replacement using')","(0.339622641509434, 'serving important communications trading centre crossroads north south east west routes political economic')","(0.3787878787878788, 'terms time funding conservation excavated structures creation site')","(0.3308823529411765, 'formulation plans conservation interpretation visitor management subsidiary elements overall management plan extension buffer zone south')","(0.4137931034482759, 'platform old nisa improvement')","(0.352112676056338, 'include allowances terms time funding conservation excavated structures')","(0.31818181818181823, 'granting permits include allowances terms time funding conservation excavated structures')","(0.3783783783783784, 'management plan extension buffer zone')","(0.34426229508196726, 'proposals condition granting permits include allowances terms')","(0.32307692307692304, 'platforms need pay attention future planning conservation excavated sites allocation financial resources implementation management')","(0.3023255813953488, 'management plan extension buffer zone south east tells include foot kopet dag mountain east new nisa')","(0.34375, 'plans conservation interpretation visitor management subsidiary elements overall management plan')","(0.36, 'give consideration following points replacement using appropriate materials')","(0.3246753246753247, 'crossroads important commercial strategic axes archaeological remains vividly')","(0.4029850746268657, 'comes within provisions bagyr town development plan serious')","(0.31746031746031744, 'shcp created protect significant sites turkmenistan buffer zone')","(0.3653846153846154, 'viewing platforms need pay attention future planning')","(0.3555555555555555, 'conservation excavated sites allocation financial resources implementation management plan')","(0.36458333333333337, 'plans conservation interpretation visitor management subsidiary elements overall management plan')","(0.47540983606557374, 'interaction central asian mediterranean cultures criterion ii')","(0.32307692307692304, 'west routes political economic power well illustrated surviving remains underline interaction central asian mediterranean cultures')","(0.3237410071942446, 'covering coordinated maintenance monitoring presentation sites requiring excavation proposals condition granting permits include allowances')","(0.33999999999999997, 'crossroads important commercial strategic axes archaeological remains vividly illustrate significant')","(0.34523809523809523, 'presentation sites requiring excavation proposals condition granting permits include')","(0.34042553191489366, 'give consideration following points replacement using appropriate materials sympathetic design')","(0.3197278911564626, 'pay attention future planning conservation excavated sites allocation financial resources implementation management plan include work plan covering')","(0.3307692307692308, 'buffer zone established property comes within provisions bagyr town development plan serious efforts still needed set')","(0.3384615384615385, 'formulation plans conservation interpretation visitor management subsidiary elements overall management plan extension buffer zone')","(0.42307692307692313, 'terms time funding conservation excavated structures')","(0.34905660377358494, 'underline interaction central asian mediterranean cultures criterion ii nisa situated crossroads important')","(0.3764705882352941, 'underline interaction central asian mediterranean cultures criterion ii nisa situated')"
"Jun 23, 2007 Nomination of natural, mixed and cultural properties to the world heritage list  Strasbourg Grande xc3x8ele","(0.3013698630136986, 'buffer zone strasbourg grande france order delineate area gives')","(0.217741935483871, 'documents whc com add whc com inf add recommends state party reconsider buffer zone strasbourg grande')","(0.2666666666666667, 'gives effective protection inscribed property')","(0.24742268041237114, 'recommends state party reconsider buffer zone strasbourg grande france order delineate area gives')","(0.2407407407407407, 'documents whc com add whc com inf add')","(0.2407407407407407, 'examined documents whc com add whc com inf add recommends state party reconsider buffer zone')","(0.36363636363636365, 'com inf add recommends')","(0.2807017543859649, 'buffer zone strasbourg grande france order delineate area')","(0.2702702702702703, 'party reconsider buffer zone strasbourg grande france order delineate area')","(0.33333333333333337, 'inf add recommends state party')","(0.28, 'whc com inf add recommends state party')","(0.2857142857142857, 'com add whc com inf add recommends state party reconsider buffer zone strasbourg grande')","(0.2790697674418605, 'whc com inf add recommends state party reconsider buffer zone strasbourg grande france order delineate area')","(0.2567567567567568, 'world heritage committee examined documents whc com add whc com')","(0.25, 'party reconsider buffer zone strasbourg grande france order')","(0.23333333333333328, 'com add whc com inf add recommends state')","(0.25373134328358204, 'world heritage committee examined documents whc com add')","(0.2542372881355932, 'party reconsider buffer zone strasbourg grande france order')","(0.3833333333333333, 'delineate area gives effective protection inscribed property')","(0.296875, 'inf add recommends state party reconsider buffer zone strasbourg')","(0.3013698630136986, 'buffer zone strasbourg grande france order delineate area gives effective')","(0.2777777777777778, 'france order delineate area gives effective protection')","(0.2844827586206896, 'world heritage committee examined documents whc com add whc com inf add recommends state party')","(0.22608695652173916, 'world heritage committee examined documents whc com add whc com inf add recommends state')","(0.26249999999999996, 'whc com inf add recommends state party reconsider buffer zone')","(0.25, 'com add whc com inf add recommends state party')","(0.2533333333333333, 'whc com inf add recommends state party reconsider buffer zone')","(0.28888888888888886, 'whc com inf add recommends state party reconsider buffer zone strasbourg grande france order delineate area gives')","(0.2846153846153846, 'whc com inf add recommends state party reconsider buffer zone strasbourg grande france order delineate area')","(0.26315789473684215, 'reconsider buffer zone strasbourg grande france order delineate area gives effective protection inscribed property')","(0.30000000000000004, 'area gives effective protection inscribed property')","(0.25773195876288657, 'com add whc com inf add recommends state party reconsider buffer zone')","(0.2682926829268293, 'strasbourg grande france order delineate area gives effective protection inscribed')"
"Jun 23, 2007 Nomination of natural, mixed and cultural properties to the world heritage list  Primeval Beech Forests of the Carpathia","(0.36046511627906974, 'nomination provide valuable contribution understanding potential impact global climate')","(0.2773722627737226, 'integrated management plan research monitoring this considering volume relevance existing baseline data information sites included serial')","(0.42500000000000004, 'necessary long term ecological viability')","(0.36363636363636365, 'forest fire control conservation monumental old trees conservation management mountain meadows river corridors')","(0.3918918918918919, 'control conservation monumental old trees conservation management mountain')","(0.3571428571428571, 'previous recommendation work together bringing forward transboundary nomination beech primeval forests carpathians recommends states parties')","(0.42307692307692313, 'plan work joint management')","(0.40909090909090906, 'integrated management plan work joint management committee clearly')","(0.3763440860215054, 'nomination provide valuable contribution understanding potential impact global climate change')","(0.36363636363636365, 'monumental old trees conservation management')","(0.34328358208955223, 'valuable contribution understanding potential impact global climate')","(0.2977099236641222, 'conservation monumental old trees conservation management mountain meadows river corridors freshwater ecosystems tourism management')","(0.29729729729729726, 'understanding potential impact global climate change explore options provide additional funds support effective implementation integrated management')","(0.34090909090909094, 'control conservation monumental old trees conservation management mountain meadows river')","(0.3561643835616438, 'trees conservation management mountain meadows river corridors freshwater')","(0.368421052631579, 'complex temperate forests exhibit complete comprehensive ecological patterns')","(0.4029850746268657, 'forest habitats criterion ix primeval beech forests carpathians')","(0.323943661971831, 'forest biome represents outstanding example re colonisation development')","(0.360655737704918, 'variety environmental conditions beech one important elements')","(0.33766233766233766, 'conditions contain invaluable genetic reservoir beech many species associated')","(0.3402061855670103, 'ecosystems effective implementation integrated management plan required guide planning management')","(0.37142857142857144, 'recommendation work together bringing forward transboundary nomination')","(0.3007518796992481, 'primeval forests carpathians recommends states parties slovakia ukraine to enhance implementation existing integrated management plan')","(0.32173913043478264, 'serial property key management issues include forest fire control conservation monumental old trees conservation')","(0.3176470588235294, 'ecological patterns processes pure stands european beech across variety environmental')","(0.35365853658536583, 'valuable contribution understanding potential impact global climate change explore')","(0.34090909090909094, 'monumental old trees conservation management mountain meadows river corridors freshwater')","(0.2925170068027211, 'exhibit complete comprehensive ecological patterns processes pure stands european beech across variety environmental conditions beech one important')","(0.2857142857142857, 'functional joint management committee proposed states parties include integrated management plan provisions input local citizens ngos')","(0.3587786259541985, 'conservation monumental old trees conservation management mountain meadows river corridors freshwater ecosystems tourism management')","(0.5, 'fire control conservation monumental old trees')","(0.3771929824561403, 'previous recommendation work together bringing forward transboundary nomination beech primeval forests carpathians')","(0.33720930232558144, 'forest fire control conservation monumental old trees conservation management mountain')"
"Jun 23, 2007 Nomination of natural, mixed and cultural properties to the world heritage list  Sacred Mijikenda Kaya Forests","(0.31506849315068497, 'kenya world heritage list back state party allow to')","(0.29931972789115646, 'archaeological sources order reconsider justify inclusion selected sites nomination justify application criteria designate kayas national monuments')","(0.34693877551020413, 'nomination justify application criteria designate')","(0.3307086614173228, 'management plan integrate conservation cultural natural resources traditional non traditional conservation management practices')","(0.40740740740740744, 'non traditional conservation management practices support sustainable development')","(0.32089552238805974, 'traditional conservation management practices support sustainable development initiatives allow full participation of benefit to local')","(0.3666666666666667, 'kayas face threats development')","(0.33333333333333337, 'cultural natural resources traditional non traditional conservation management')","(0.3125, 'cultural natural resources traditional non traditional conservation management practices support')","(0.4042553191489362, 'management plan integrate conservation cultural')","(0.37681159420289856, 'non traditional conservation management practices support sustainable')","(0.2946428571428571, 'consider protective measures may put place ensure erosion kayas face threats development extraction poaching')","(0.2981366459627329, 'integrate conservation cultural natural resources traditional non traditional conservation management practices support sustainable development initiatives allow')","(0.32098765432098764, 'future renomination property add criterion vi represent sacred spaces traditional')","(0.36363636363636365, 'integrate conservation cultural natural resources traditional non traditional')","(0.28985507246376807, 'aspects kayas historical research oral written archaeological sources')","(0.45783132530120485, 'conservation management practices support sustainable development initiatives allow')","(0.3013698630136986, 'developmental threats particularly mining recommends state party consider')","(0.3921568627450981, 'consider ways identify protect settings kayas major')","(0.34444444444444444, 'integrate conservation cultural natural resources traditional non traditional conservation')","(0.3495145631067961, 'resources traditional non traditional conservation management practices support sustainable development')","(0.390625, 'nomination justify application criteria designate kayas national')","(0.3211678832116789, 'archaeological sources order reconsider justify inclusion selected sites nomination justify application criteria designate kayas national')","(0.2890625, 'archaeological sources order reconsider justify inclusion selected sites nomination justify application criteria designate kayas')","(0.303030303030303, 'non traditional conservation management practices support sustainable development initiatives allow')","(0.417910447761194, 'party allow to carry documentation surveys cultural natural aspects')","(0.3571428571428571, 'ways identify protect settings kayas major developmental threats particularly mining')","(0.32530120481927716, 'integrate conservation cultural natural resources traditional non traditional conservation management practices support sustainable development initiatives allow full')","(0.2981366459627329, 'integrate conservation cultural natural resources traditional non traditional conservation management practices support sustainable development initiatives allow')","(0.35, 'resources traditional non traditional conservation management practices support sustainable development initiatives allow full participation')","(0.4545454545454546, 'management plan integrate conservation cultural natural')","(0.2975206611570248, 'conservation cultural natural resources traditional non traditional conservation management practices support sustainable')","(0.345679012345679, 'property add criterion vi represent sacred spaces traditional knowledge practices')"
"Jun 23, 2007 Nomination of natural, mixed and cultural properties to the world heritage list  The Mediterranean Shore of the Pyrenees","(0.25, 'nomination mediterranean shore pyrenees france spain withdrawn request concerned')","(0, '')","(0.26086956521739135, 'nomination mediterranean shore pyrenees france')","(0, '')","(0.3285714285714286, 'nomination mediterranean shore pyrenees france spain withdrawn request')","(0, '')","(0.2727272727272727, 'spain withdrawn request concerned')","(0.27142857142857146, 'nomination mediterranean shore pyrenees france spain withdrawn request')","(0.24137931034482762, 'nomination mediterranean shore pyrenees france spain withdrawn request concerned states')","(0.26086956521739135, 'nomination mediterranean shore pyrenees france')","(0.20967741935483875, 'nomination mediterranean shore pyrenees france spain withdrawn')","(0, '')","(0, '')","(0.22988505747126442, 'nomination mediterranean shore pyrenees france spain withdrawn request concerned states')","(0.22857142857142854, 'nomination mediterranean shore pyrenees france spain withdrawn request')","(0.17142857142857137, 'nomination mediterranean shore pyrenees france spain withdrawn request')","(0.22388059701492535, 'shore pyrenees france spain withdrawn request concerned states')","(0.27419354838709675, 'shore pyrenees france spain withdrawn request concerned states')","(0.3035714285714286, 'pyrenees france spain withdrawn request concerned states')","(0.2875, 'nomination mediterranean shore pyrenees france spain withdrawn request concerned')","(0.29885057471264365, 'nomination mediterranean shore pyrenees france spain withdrawn request concerned states')","(0.32258064516129037, 'nomination mediterranean shore pyrenees france spain withdrawn')","(0, '')","(0, '')","(0.1839080459770115, 'nomination mediterranean shore pyrenees france spain withdrawn request concerned states')","(0.2875, 'nomination mediterranean shore pyrenees france spain withdrawn request concerned')","(0.27586206896551724, 'nomination mediterranean shore pyrenees france spain withdrawn request concerned states')","(0, '')","(0, '')","(0, '')","(0.28888888888888886, 'shore pyrenees france spain withdrawn request')","(0, '')","(0.29885057471264365, 'nomination mediterranean shore pyrenees france spain withdrawn request concerned states')"
"Jun 23, 2007 Nomination of natural, mixed and cultural properties to the world heritage list  Rideau Canal","(0.3013698630136986, 'control parks canada year one third canal s assets')","(0.295774647887324, 'impact cultural values monument recommends following completion study visual setting canal consideration given strengthening visual protection')","(0.4, 'operational along original line original')","(0.33018867924528306, 'development two distinct political cultural entities north american continent seen significant stage human')","(0.33333333333333337, 'large strategic canal constructed military purposes played crucial')","(0.3305785123966942, 'significant stage human history fight control north american continent nominated property includes main elements original')","(0.3870967741935484, 'property includes main elements')","(0.36923076923076925, 'cultural entities north american continent seen significant stage')","(0.36904761904761907, 'distinct political cultural entities north american continent seen significant stage')","(0.4, 'exists state conservation parts property')","(0.3538461538461538, 'setting canal consideration given strengthening visual protection')","(0.3214285714285714, 'scale canal dating great north american canal building era early century remains operational along')","(0.32167832167832167, 'completion fort henry kingston fortifications canal plan underpinned historic canals regulations provide enforcement mechanism activities might')","(0.33783783783783783, 'carried directly control parks canada year one third canal s')","(0.33333333333333337, 'continent seen significant stage human history criterion rideau')","(0.29729729729729726, 'dams bridges fortifications lock stations related archaeological resources')","(0.31343283582089554, 'state conservation parts property management plan exists canal')","(0.3492063492063492, 'given strengthening visual protection outside buffer zone order')","(0.42105263157894735, 'given strengthening visual protection outside buffer zone')","(0.345679012345679, 'fortifications lock stations related archaeological resources original plan canal')","(0.32894736842105265, 'criterion rideau canal remains best preserved example slackwater canal north')","(0.36923076923076925, 'setting canal consideration given strengthening visual protection')","(0.2857142857142857, 'updated plans nearing completion fort henry kingston fortifications canal plan underpinned historic canals regulations provide')","(0.27826086956521734, 'great north american canal building era early century remains operational along original line original')","(0.30000000000000004, 'along original line original structures intact criterion iv rideau canal')","(0.3571428571428571, 'given strengthening visual protection outside buffer zone order ensure')","(0.3214285714285714, 'continent nominated property includes main elements original canal together relevant')","(0.28148148148148144, 'without interruption since construction lock gates sluice valves still operated hand powered winches elements nominated area canal')","(0.2692307692307693, 'state conservation parts property management plan exists canal completed updated plans nearing completion fort henry kingston')","(0.33333333333333337, 'colony canada united states america leading development two distinct political cultural entities north american')","(0.4418604651162791, 'repairs conservation locks dams canal walls')","(0.27184466019417475, 'following statement outstanding universal value rideau canal large strategic canal constructed military')","(0.37349397590361444, 'operating waterway without interruption since construction lock gates sluice valves')"
"Jun 23, 2007 Nomination of natural, mixed and cultural properties to the world heritage list  Valnerina and the Marmore Cascade","(0.22368421052631582, 'nomination valnerina marmore cascade italy withdrawn request concerned state')","(0, '')","(0.30952380952380953, 'nomination valnerina marmore cascade italy')","(0, '')","(0.2857142857142857, 'nomination valnerina marmore cascade italy withdrawn request concerned')","(0, '')","(0.29032258064516125, 'valnerina marmore cascade italy')","(0.27142857142857146, 'nomination valnerina marmore cascade italy withdrawn request concerned')","(0, '')","(0.2682926829268293, 'valnerina marmore cascade italy withdrawn')","(0.16666666666666663, 'nomination valnerina marmore cascade italy withdrawn request')","(0, '')","(0, '')","(0, '')","(0.2142857142857143, 'nomination valnerina marmore cascade italy withdrawn request concerned')","(0.17142857142857137, 'nomination valnerina marmore cascade italy withdrawn request concerned')","(0.18571428571428572, 'nomination valnerina marmore cascade italy withdrawn request concerned')","(0.22857142857142854, 'nomination valnerina marmore cascade italy withdrawn request concerned')","(0.2666666666666667, 'nomination valnerina marmore cascade italy withdrawn request')","(0.2763157894736842, 'nomination valnerina marmore cascade italy withdrawn request concerned state')","(0, '')","(0.2666666666666667, 'nomination valnerina marmore cascade italy withdrawn request')","(0, '')","(0, '')","(0, '')","(0.35526315789473684, 'nomination valnerina marmore cascade italy withdrawn request concerned state')","(0, '')","(0, '')","(0, '')","(0, '')","(0.25531914893617025, 'cascade italy withdrawn request concerned state')","(0, '')","(0, '')"
"Jun 23, 2007 Nomination of natural, mixed and cultural properties to the world heritage list  Red Fort Complex","(0.40476190476190477, 'property declared monument national importance ancient monument archaeological sites')","(0.282258064516129, 'delhi agra afield red fort setting events critical impact geo cultural region criterion ii final flourishing')","(0.4390243902439024, 'monument archaeological sites remains act')","(0.29807692307692313, 'establish veracity current garden layout specific case salimgarh fort authenticity mughal period related')","(0.41666666666666663, 'although state conservation property improved past ten years')","(0.3017241379310345, 'stable condition ensure visitors contribute decay red fort complex managed directly archaeological survey india also')","(0.33333333333333337, 'planning design red fort')","(0.3513513513513513, 'monument national importance ancient monument archaeological sites remains')","(0.32608695652173914, 'property declared monument national importance ancient monument archaeological sites remains')","(0.33333333333333337, 'monument national importance ancient monument')","(0.31481481481481477, 'although state conservation property improved past ten')","(0.3035714285714286, 'com whc com inf inscribes red fort complex india world heritage list basis criteria')","(0.2790697674418605, 'documents whc com whc com inf inscribes red fort complex india world heritage list basis criteria')","(0.3111111111111111, 'planning arrangements architectural style building components well garden design developed')","(0.3472222222222222, 'fort represents culmination architectural development initiated ad first')","(0.3648648648648649, 'monument national importance ancient monument archaeological sites remains')","(0.3880597014925373, 'india also responsible protection national level heritage sites')","(0.3538461538461538, 'monument archaeological sites remains act buffer zone established')","(0.4545454545454546, 'survey india also responsible protection national level')","(0.33333333333333337, 'monument national importance ancient monument archaeological sites remains act')","(0.3176470588235294, 'responsible protection national level heritage sites india indian cultural properties')","(0.38, 'conservation property improved past ten years much')","(0.2844827586206896, 'fort complex come change river major road alters relationship property intended setting division salimgarh fort')","(0.30434782608695654, 'red fort setting events critical impact geo cultural region criterion ii final flourishing mughal')","(0.30000000000000004, 'fort setting events critical impact geo cultural region criterion ii')","(0.359375, 'com inf inscribes red fort complex india world heritage')","(0.40909090909090906, 'culmination architectural development initiated ad first mughal emperor brought splendid')","(0.2978723404255319, 'value planning design red fort represents culmination architectural development initiated ad first mughal emperor brought splendid refinement')","(0.29230769230769227, 'value planning design red fort represents culmination architectural development initiated ad first mughal emperor brought splendid')","(0.36363636363636365, 'represents culmination architectural development initiated ad first mughal emperor brought splendid refinement shah jahan')","(0.47457627118644063, 'agreed comprehensive conservation management plan committee')","(0.28301886792452835, 'nominated property declared monument national importance ancient monument archaeological sites remains act')","(0.3529411764705882, 'responsible protection national level heritage sites india indian cultural properties')"
"Jun 23, 2007 Nomination of natural, mixed and cultural properties to the world heritage list  SulaimanToo Cultural Landscape Sacred M","(0.31506849315068497, 'com inf refers nomination sulaiman too cultural landscape sacred')","(0.2338709677419355, 'world heritage committee examined documents whc com whc com inf refers nomination sulaiman too cultural landscape')","(0.31707317073170727, 'new interventions mountain including tree')","(0.27192982456140347, 'complete management plan complete protection nominated property incorporating zone planning control zone protected')","(0.31481481481481477, 'control zone protected natural setting city plan give')","(0.29059829059829057, 'landscape sacred mountain kyrgyzstan back state party allow to complete management plan complete protection nominated')","(0.31999999999999995, 'paths around mountain put')","(0.34545454545454546, 'issues visitor access r ecommends name property changed')","(0.30952380952380953, 'plan complete protection nominated property incorporating zone planning control zone')","(0.3555555555555555, 'management plan complete protection nominated')","(0.29032258064516125, 'plan complete protection nominated property incorporating zone')","(0.2767857142857143, 'property incorporating zone planning control zone protected natural setting city plan give effect order')","(0.2713178294573644, 'protected natural setting city plan give effect order preclude new interventions mountain including tree planting extend')","(0.2567567567567568, 'world heritage committee examined documents whc com whc com inf')","(0.28787878787878785, 'preclude new interventions mountain including tree planting extend')","(0.31666666666666665, 'plain means protecting setting sulaiman too consider sites')","(0.35064935064935066, 'complete management plan complete protection nominated property incorporating')","(0.3275862068965517, 'plain means protecting setting sulaiman too consider sites')","(0.38095238095238093, 'complete management plan complete protection nominated property')","(0.3246753246753247, 'interventions mountain including tree planting extend buffer zone incorporate')","(0.3292682926829268, 'interventions mountain including tree planting extend buffer zone incorporate part')","(0.3870967741935484, 'plan complete protection nominated property incorporating zone')","(0.26724137931034486, 'extend buffer zone incorporate part adjoining unbuilt plain means protecting setting sulaiman too consider sites')","(0.28695652173913044, 'examined documents whc com whc com inf refers nomination sulaiman too cultural landscape sacred')","(0.3125, 'zone planning control zone protected natural setting city plan give')","(0.36, 'property incorporating zone planning control zone protected natural setting')","(0.3214285714285714, 'plan complete protection nominated property incorporating zone planning control zone')","(0.274074074074074, 'protection nominated property incorporating zone planning control zone protected natural setting city plan give effect order preclude')","(0.3076923076923077, 'zone planning control zone protected natural setting city plan give effect order preclude new interventions mountain')","(0.31304347826086953, 'complete protection nominated property incorporating zone planning control zone protected natural setting city plan')","(0.3695652173913043, 'sulaiman too consider sites neighbouring peaks')","(0.25773195876288657, 'zone complete survey network paths around mountain put place tourism strategy addresses')","(0.38095238095238093, 'plan complete protection nominated property incorporating zone planning control zone')"
