,Convention on Wetlands of International Importance especially as Waterfowl Habitat,Nagoya Protocol on Access to Genetic Resources and their Fair and Equitable Sharing of Benefits Arising from their Utilization to the Convention on Biological Diversity,Convention on Biological Diversity,"Agreement on the Conservation of Small Cetaceans of the Baltic, North East Atlantic, Irish and North Seas",Convention on the Conservation of Migratory Species of Wild Animals,Bamako Convention on the Ban of the Import into Africa and the Control of Transboundary Movement and Management of Hazardous Wastes within Africa,Paris Agreement,United Nations Framework Convention on Climate Change,Kyoto Protocol to the United Nations Framework Convention on Climate Change,Minamata Convention on Mercury,Stockholm Convention on Persistent Organic Pollutants,Rotterdam Convention on the Prior Informed Consent Procedure for Certain Hazardous Chemicals and Pesticides in International Trade,"United Nations Convention to Combat Desertification in those Countries Experiencing Serious Drought and/or Desertification, particulary in Africa",Basel Convention on the Control of Transboundary Movements of Hazardous Wastes and their Disposal,Agreement on the Conservation of African-Eurasian Migratory Waterbirds,Cartagena Protocol on Biosafety to the Convention on Biological Diversity,Framework Convention on the Protection and Sustainable Development of the Carpathians,Montreal Protocol on Substances that Deplete the Ozone Layer,Vienna Convention for the Protection of the Ozone Layer,International Treaty on Plant Genetic Resources for Food and Agriculture,Convention on International Trade in Endangered Species of Wild Fauna and Flora,Convention for the Protection of the Mediterranean Sea against Pollution,"Protocol concerning cooperation in preventing pollution from ships and, in cases of emergency combating pollution of the Mediterranean Sea",Protocol for the protection of the Mediterranean Sea against pollution resulting from exploration and exploitation of the continental shelf and the seabed and its subsoil,Protocol Concerning Specially Protected Areas and Biological Diversity in the Mediterranean,Convention concerning the Protection of the World Cultural and Natural Heritage,Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Protocol concerning Pollution from Land-Based sources and activities to the Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Protocol Concerning Specially Protected Areas and Wildlife to the Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Convention for Co-operation in the Protection and Development of the Marine and Coastal Environment of the West and Central African Region,Agreement on the Conservation of European Bats,Protocol on the Prevention of Pollution of the Mediterranean Sea by Transboundary Movements of Hazardous Wastes and their Disposal,Protocol for the Protection of the Mediterranean Sea against Pollution from Land-Based Sources
"Nov 17, 2014 Decision XXVI12  Data and information provided by the parties in accordance with Article 7 of the Montreal Protocol","(0.3013698630136986, 'parties reported data june accordance decision xv noting parties')","(0.30000000000000004, 'montreal protocol noting reporting june year greatly facilitates work executive committee multilateral fund implementation montreal protocol')","(0.32499999999999996, 'consumption production data soon figures')","(0.30434782608695654, 'impedes effective monitoring assessment parties compliance obligations montreal protocol noting reporting june year')","(0.3484848484848485, 'continue report consumption production data soon figures available')","(0.28888888888888886, 'closely implementing agencies report required data secretariat matter urgency request implementation committee review situation central')","(0.34615384615384615, 'parties reported data done')","(0.3484848484848485, 'encourage parties continue report consumption production data soon')","(0.3295454545454546, 'montreal protocol assisting parties operating paragraph article protocol comply protocol')","(0.35, 'required data secretariat matter urgency')","(0.3090909090909091, 'protocol noting reporting june year greatly facilitates')","(0.3035714285714286, 'noting appreciation parties reported data done parties reported data june accordance decision xv noting')","(0.291970802919708, 'urgency request implementation committee review situation central african republic fifty fourth meeting encourage parties continue report')","(0.3152173913043478, 'fund implementation montreal protocol assisting parties operating paragraph article protocol')","(0.31506849315068497, 'urgency request implementation committee review situation central african')","(0.34375, 'article montreal protocol noting concern however central african')","(0.31343283582089554, 'continue report consumption production data soon figures available')","(0.421875, 'montreal protocol noting reporting june year greatly facilitates')","(0.42105263157894735, 'report consumption production data soon figures available')","(0.33333333333333337, 'concern however central african republic reported data noting failure')","(0.3205128205128205, 'consumption production data soon figures available preferably june year agreed')","(0.3770491803278688, 'consumption production data soon figures available preferably')","(0.2857142857142857, 'data reporting parties impedes effective monitoring assessment parties compliance obligations montreal protocol noting reporting june')","(0.31355932203389836, 'protocol control measures urge central african republic appropriate work closely implementing agencies report required')","(0.32499999999999996, 'protocol noting concern however central african republic reported data noting')","(0.36363636363636365, 'continue report consumption production data soon figures available preferably')","(0.34615384615384615, 'consumption production data soon figures available preferably june year agreed')","(0.2866666666666666, 'montreal protocol noting reporting june year greatly facilitates work executive committee multilateral fund implementation montreal protocol assisting')","(0.2692307692307693, 'protocol time secretariat receives outstanding data noting also lack timely data reporting parties impedes effective monitoring')","(0.3770491803278688, 'report required data secretariat matter urgency request implementation committee review situation central african republic')","(0.375, 'continue report consumption production data soon')","(0.2702702702702703, 'data reporting parties impedes effective monitoring assessment parties compliance obligations montreal protocol')","(0.33333333333333337, 'protocol time secretariat receives outstanding data noting also lack timely')"
"Nov 17, 1993 Decision V9 Executive Committee of the Multilateral Fund for the Implementation of the Montreal Protocol","(0.26027397260273977, 'parties decided dec v adopt budget us multilateral fund')","(0.28873239436619713, 'poland united states america members executive committee representing parties operating paragraph article protocol selection algeria argentina')","(0.33333333333333337, 'fund implementation montreal protocol understanding')","(0.303030303030303, 'report fifth meeting parties adopt scale contributions multilateral fund based replenishment us set')","(0.3013698630136986, 'outstanding contributions promptly also pay future contributions promptly')","(0.2685185185185185, 'parties us us us endorse selection australia denmark france japan norway poland united states america')","(0.38095238095238093, 'parties decided dec v')","(0.33333333333333337, 'poland united states america members executive committee representing')","(0.35064935064935066, 'montreal protocol understanding us sum provided funds unallocated period urge')","(0.3414634146341463, 'cameroon india malaysia venezuela members')","(0.31034482758620685, 'protocol selection algeria argentina brazil cameroon india')","(0.28800000000000003, 'united states america members executive committee representing parties operating paragraph article protocol selection algeria')","(0.3410852713178295, 'based replenishment us set annex ii report fifth meeting parties us us us endorse selection australia')","(0.31081081081081086, 'scale contributions multilateral fund based replenishment us set annex ii')","(0.30000000000000004, 'formula contributions set annex ii report fifth meeting')","(0.34285714285714286, 'paragraph article protocol selection algeria argentina brazil cameroon')","(0.323943661971831, 'pay future contributions promptly full accordance formula contributions')","(0.4769230769230769, 'montreal protocol understanding us sum provided funds unallocated')","(0.31666666666666665, 'article protocol selection algeria argentina brazil cameroon')","(0.2786885245901639, 'set annex ii report fifth meeting parties adopt scale')","(0.3421052631578947, 'selection australia denmark france japan norway poland united states america')","(0.359375, 'contributions promptly full accordance formula contributions set')","(0.31896551724137934, 'set annex ii report fifth meeting parties us us us endorse selection australia denmark france')","(0.29565217391304344, 'paragraph article one year endorse selection malaysia act chair australia act vice chair executive')","(0.2941176470588235, 'protocol selection algeria argentina brazil cameroon india malaysia venezuela members')","(0.3294117647058824, 'committee representing parties operating paragraph article protocol selection algeria')","(0.2875, 'contributions promptly full accordance formula contributions set annex ii report')","(0.28148148148148144, 'scale contributions multilateral fund based replenishment us set annex ii report fifth meeting parties us us us')","(0.2971014492753623, 'protocol selection algeria argentina brazil cameroon india malaysia venezuela members representing parties operating paragraph article one')","(0.2892561983471075, 'outstanding contributions promptly also pay future contributions promptly full accordance formula contributions set annex')","(0.3529411764705882, 'article protocol selection algeria argentina brazil')","(0.30927835051546393, 'us endorse selection australia denmark france japan norway poland united states america')","(0.388235294117647, 'protocol selection algeria argentina brazil cameroon india malaysia venezuela members')"
"Nov 17, 2014 Decision XXVI11  Extension of the fixedexchangerate mechanism to the 20152017 replenishment of the Multilateral Fund","(0.3111111111111111, 'implementation montreal protocol national currencies calculate contributions based average')","(0.2571428571428571, 'agree fixed exchange rate mechanism used replenishment period parties choosing pay contributions national currencies calculate contributions')","(0.33333333333333337, 'contributions based average united nations')","(0.3055555555555556, 'montreal protocol national currencies calculate contributions based average united nations exchange rate six')","(0.32432432432432434, 'published figures international monetary fund preceding triennium eligible')","(0.30578512396694213, 'pay contributions national currencies calculate contributions based average united nations exchange rate six month period')","(0.3666666666666667, 'party change currency selected')","(0.4642857142857143, 'united nations exchange rate six month period commencing')","(0.3857142857142857, 'based average united nations exchange rate six month period commencing')","(0.34285714285714286, 'six month period commencing january')","(0.34426229508196726, 'selected contribution course triennium parties inflation rate')","(0.31060606060606055, 'multilateral fund implementation montreal protocol national currencies calculate contributions based average united nations exchange')","(0.2907801418439716, 'multilateral fund implementation montreal protocol national currencies calculate contributions based average united nations exchange rate six')","(0.34042553191489366, 'parties choosing pay contributions multilateral fund implementation montreal protocol national')","(0.33333333333333337, 'average united nations exchange rate six month period')","(0.30666666666666664, 'replenishment period parties choosing pay contributions national currencies')","(0.35820895522388063, 'parties inflation rate fluctuations less per cent pursuant')","(0.41463414634146345, 'implementation montreal protocol national currencies calculate contributions based')","(0.37037037037037035, 'triennium parties inflation rate fluctuations less per')","(0.41333333333333333, 'international monetary fund preceding triennium eligible use fixed exchange')","(0.38095238095238093, 'published figures international monetary fund preceding triennium eligible use fixed')","(0.3846153846153846, 'contribution course triennium parties inflation rate fluctuations')","(0.30281690140845074, 'choosing pay contributions multilateral fund implementation montreal protocol national currencies calculate contributions based average united')","(0.2962962962962963, 'choosing pay contributions multilateral fund implementation montreal protocol national currencies calculate contributions based average')","(0.3111111111111111, 'protocol national currencies calculate contributions based average united nations exchange')","(0.375, 'pay contributions multilateral fund implementation montreal protocol national currencies')","(0.29292929292929293, 'replenishment period parties choosing pay contributions national currencies calculate contributions')","(0.2911392405063291, 'parties choosing pay contributions multilateral fund implementation montreal protocol national currencies calculate contributions based average united nations')","(0.2615384615384615, 'contributions based average united nations exchange rate six month period commencing january that subject paragraph below')","(0.29824561403508776, 'triennium parties inflation rate fluctuations less per cent pursuant published figures international monetary fund')","(0.4, 'currency selected contribution course triennium parties')","(0.2680412371134021, 'national currencies pursuant fixed exchange rate mechanism continue pay united states dollars')","(0.3402061855670103, 'implementation montreal protocol national currencies calculate contributions based average united')"
"Nov 17, 2014 Decision VCX4  Financial reports and budgets for the Vienna Convention","(0.3176470588235294, 'vienna convention welcoming continued efficient management secretariat finances trust')","(0.28057553956834536, 'report trust fund vienna convention protection ozone layer biennium ended december recognizing voluntary contributions essential complement')","(0.5, 'convention amounts cash hand section')","(0.3571428571428571, 'paragraph present decision payment contributions parties amounting years set annex ii report tenth')","(0.34782608695652173, 'convention protection ozone layer biennium ended december recognizing')","(0.30952380952380953, 'tenth meeting conference parties vienna convention twenty sixth meeting parties montreal protocol request secretariat indicate')","(0.37037037037037035, 'parties amounting years set')","(0.3484848484848485, 'secretariat finances trust fund vienna convention protection ozone')","(0.3294117647058824, 'montreal protocol authorize secretariat draw amounts fund balance approve consequence')","(0.4571428571428572, 'fund vienna convention amounts cash')","(0.33999999999999997, 'fund vienna convention protection ozone layer take')","(0.2946428571428571, 'vienna convention protection ozone layer take note appreciation financial statement trust fund biennium ended')","(0.31875, 'voluntary contributions essential complement effective implementation vienna convention welcoming continued efficient management secretariat finances trust fund')","(0.34444444444444444, 'vienna convention welcoming continued efficient management secretariat finances trust fund')","(0.30000000000000004, 'layer take note appreciation financial statement trust fund')","(0.32307692307692304, 'conference parties vienna convention twenty sixth meeting parties')","(0.4626865671641791, 'vienna convention protection ozone layer take note appreciation')","(0.46478873239436624, 'montreal protocol request secretariat indicate future financial reports')","(0.8, 'fund vienna convention protection ozone layer take')","(0.3513513513513513, 'vienna convention twenty sixth meeting parties montreal protocol authorize')","(0.3666666666666667, 'vienna convention welcoming continued efficient management secretariat finances trust fund')","(0.625, 'convention protection ozone layer take note appreciation')","(0.31060606060606055, 'trust fund vienna convention protection ozone layer biennium ended december recognizing voluntary contributions essential complement')","(0.30434782608695654, 'convention amounts cash hand section entitled reserves fund balances addition contributions yet received urge')","(0.28971962616822433, 'voluntary contributions essential complement effective implementation vienna convention welcoming continued')","(0.3623188405797102, 'fund vienna convention protection ozone layer biennium ended december')","(0.4301075268817204, 'convention protection ozone layer biennium ended december recognizing voluntary contributions')","(0.32335329341317365, 'voluntary contributions essential complement effective implementation vienna convention welcoming continued efficient management secretariat finances trust fund vienna')","(0.3615384615384616, 'matters taking note financial report trust fund vienna convention protection ozone layer biennium ended december recognizing')","(0.3525179856115108, 'convention protection ozone layer biennium ended december recognizing voluntary contributions essential complement effective implementation')","(0.37037037037037035, 'decision payment contributions parties amounting years')","(0.28865979381443296, 'paragraph present decision payment contributions parties amounting years set annex ii report')","(0.37349397590361444, 'vienna convention protection ozone layer take note appreciation financial statement')"
"Nov 17, 2014 Decision XXVI14  Requests for the revision of baseline data by Libya and Mozambique","(0.2962962962962963, 'presented sufficient information accordance decision xv justify requests revision')","(0.28104575163398693, 'operating paragraph article approve requests parties listed preceding paragraph revise baseline hydrochlorofluorocarbon consumption data respective years')","(0.34883720930232553, 'consumption data respective years indicated')","(0.29059829059829057, 'procedure montreal protocol turn would work secretariat executive committee multilateral fund implementation montreal')","(0.3194444444444444, 'information accordance decision xv justify requests revision consumption')","(0.29655172413793107, 'revision consumption data hydrochlorofluorocarbons respectively part baseline parties operating paragraph article approve requests parties listed')","(0.3571428571428571, 'parties approval noting also')","(0.36250000000000004, 'multilateral fund implementation montreal protocol confirm justification changes')","(0.32999999999999996, 'executive committee multilateral fund implementation montreal protocol confirm justification changes')","(0.3571428571428571, 'information accordance decision xv justify')","(0.3246753246753247, 'hydrochlorofluorocarbon consumption data respective years indicated following')","(0.31404958677685946, 'noting also decision xv sets methodology submission requests libya mozambique presented sufficient information accordance')","(0.3308823529411765, 'implementation montreal protocol confirm justification changes present meeting parties approval noting also decision xv sets methodology')","(0.3157894736842105, 'implementation montreal protocol confirm justification changes present meeting parties approval')","(0.33333333333333337, 'presented sufficient information accordance decision xv justify requests')","(0.3012048192771084, 'paragraph revise baseline hydrochlorofluorocarbon consumption data respective years')","(0.3205128205128205, 'implementation montreal protocol confirm justification changes present meeting')","(0.41538461538461535, 'montreal protocol turn would work secretariat executive committee')","(0.31818181818181823, 'present requests implementation committee non compliance procedure')","(0.3116883116883117, 'information accordance decision xv justify requests revision consumption data')","(0.3163265306122449, 'consumption data respective years indicated following table party previous hydrochlorofluorocarbon')","(0.3389830508474576, 'consumption data respective years indicated following table')","(0.2824427480916031, 'meeting parties decided parties requesting revision reported baseline data present requests implementation committee non compliance')","(0.29565217391304344, 'montreal protocol confirm justification changes present meeting parties approval noting also decision xv sets')","(0.29000000000000004, 'data hydrochlorofluorocarbons respectively part baseline parties operating paragraph article approve')","(0.35526315789473684, 'compliance procedure montreal protocol turn would work secretariat executive')","(0.3111111111111111, 'decided parties requesting revision reported baseline data present requests implementation')","(0.2857142857142857, 'presented sufficient information accordance decision xv justify requests revision consumption data hydrochlorofluorocarbons respectively part baseline parties operating')","(0.26582278481012656, 'presented sufficient information accordance decision xv justify requests revision consumption data hydrochlorofluorocarbons respectively part baseline parties')","(0.30833333333333335, 'meeting parties decided parties requesting revision reported baseline data present requests implementation committee non')","(0.33999999999999997, 'parties requesting revision reported baseline data')","(0.28971962616822433, 'parties requesting revision reported baseline data present requests implementation committee non compliance')","(0.32530120481927716, 'protocol confirm justification changes present meeting parties approval noting also')"
"Nov 17, 2014 Decision XXVI18  Membership of the Implementation Committee","(0.273972602739726, 'dominican republic ghana lebanon poland members committee one year')","(0.23943661971830987, 'note appreciation work carried implementation committee non compliance procedure montreal protocol confirm positions canada dominican republic')","(0.3023255813953488, 'confirm positions canada dominican republic')","(0.3025210084033614, 'carried implementation committee non compliance procedure montreal protocol confirm positions canada dominican republic')","(0.2676056338028169, 'work carried implementation committee non compliance procedure montreal')","(0.26315789473684215, 'note appreciation work carried implementation committee non compliance procedure montreal protocol confirm positions canada dominican')","(0.33333333333333337, 'pakistan members committee two')","(0.37142857142857144, 'note appreciation work carried implementation committee non compliance')","(0.3411764705882353, 'procedure montreal protocol confirm positions canada dominican republic ghana lebanon')","(0.34693877551020413, 'implementation committee non compliance procedure')","(0.31818181818181823, 'carried implementation committee non compliance procedure montreal')","(0.31200000000000006, 'carried implementation committee non compliance procedure montreal protocol confirm positions canada dominican republic ghana')","(0.27142857142857146, 'implementation committee non compliance procedure montreal protocol confirm positions canada dominican republic ghana lebanon poland members')","(0.2717391304347826, 'implementation committee non compliance procedure montreal protocol confirm positions canada')","(0.28, 'implementation committee non compliance procedure montreal protocol confirm')","(0.3380281690140845, 'procedure montreal protocol confirm positions canada dominican republic')","(0.31343283582089554, 'committee one year select bosnia herzegovina cuba mali')","(0.352112676056338, 'procedure montreal protocol confirm positions canada dominican republic')","(0.35416666666666663, 'lebanon serve vice rapporteur committee one year')","(0.30000000000000004, 'note appreciation work carried implementation committee non compliance procedure')","(0.28260869565217395, 'implementation committee non compliance procedure montreal protocol confirm positions canada')","(0.33333333333333337, 'non compliance procedure montreal protocol confirm positions')","(0.2857142857142857, 'note appreciation work carried implementation committee non compliance procedure montreal protocol confirm positions canada dominican')","(0.26086956521739135, 'montreal protocol confirm positions canada dominican republic ghana lebanon poland members committee one year')","(0.30434782608695654, 'implementation committee non compliance procedure montreal protocol confirm positions canada')","(0.3176470588235294, 'implementation committee non compliance procedure montreal protocol confirm positions')","(0.2906976744186046, 'non compliance procedure montreal protocol confirm positions canada dominican republic')","(0.2518518518518519, 'two year period beginning january note selection ms elisabetta scialanca italy serve president mr mazen hussein lebanon')","(0.27142857142857146, 'implementation committee non compliance procedure montreal protocol confirm positions canada dominican republic ghana lebanon poland members')","(0.31200000000000006, 'carried implementation committee non compliance procedure montreal protocol confirm positions canada dominican republic ghana')","(0.29824561403508776, 'carried implementation committee non compliance procedure')","(0.28181818181818186, 'carried implementation committee non compliance procedure montreal protocol confirm positions canada dominican')","(0.37037037037037035, 'protocol confirm positions canada dominican republic ghana lebanon poland members')"
"Nov 17, 2014 Decision XXVI20  CoChairs of the Openended Working Group of the Parties to the Montreal Protocol","(0.23287671232876717, 'endorse selection mr paul krajnik austria ms emma rachmawaty')","(0.20967741935483875, 'endorse selection mr paul krajnik austria ms emma rachmawaty indonesia co chairs open ended working group')","(0.25806451612903225, 'co chairs open ended working')","(0.22352941176470587, 'endorse selection mr paul krajnik austria ms emma rachmawaty indonesia co chairs open')","(0.2592592592592593, 'endorse selection mr paul krajnik austria ms emma')","(0.2314814814814815, 'endorse selection mr paul krajnik austria ms emma rachmawaty indonesia co chairs open ended working')","(0.3076923076923077, 'austria ms emma rachmawaty')","(0.2407407407407407, 'krajnik austria ms emma rachmawaty indonesia co chairs')","(0.2153846153846154, 'mr paul krajnik austria ms emma rachmawaty indonesia co chairs')","(0.2857142857142857, 'emma rachmawaty indonesia co chairs')","(0.30000000000000004, 'endorse selection mr paul krajnik austria ms')","(0.2410714285714286, 'endorse selection mr paul krajnik austria ms emma rachmawaty indonesia co chairs open ended')","(0.22480620155038755, 'endorse selection mr paul krajnik austria ms emma rachmawaty indonesia co chairs open ended working group')","(0.28378378378378377, 'endorse selection mr paul krajnik austria ms emma rachmawaty indonesia')","(0.2833333333333333, 'endorse selection mr paul krajnik austria ms emma')","(0.21666666666666667, 'endorse selection mr paul krajnik austria ms emma')","(0.25373134328358204, 'rachmawaty indonesia co chairs open ended working group')","(0.23636363636363633, 'rachmawaty indonesia co chairs open ended working group')","(0.26086956521739135, 'emma rachmawaty indonesia co chairs open ended')","(0.21311475409836067, 'ms emma rachmawaty indonesia co chairs open ended working')","(0.25, 'rachmawaty indonesia co chairs open ended working group parties montreal')","(0.30612244897959184, 'co chairs open ended working group parties')","(0.25, 'paul krajnik austria ms emma rachmawaty indonesia co chairs open ended working group parties montreal')","(0.26086956521739135, 'endorse selection mr paul krajnik austria ms emma rachmawaty indonesia co chairs open ended')","(0.25, 'rachmawaty indonesia co chairs open ended working group parties montreal')","(0.1875, 'endorse selection mr paul krajnik austria ms emma rachmawaty')","(0.2533333333333333, 'krajnik austria ms emma rachmawaty indonesia co chairs open ended')","(0.22962962962962963, 'endorse selection mr paul krajnik austria ms emma rachmawaty indonesia co chairs open ended working group parties')","(0.24615384615384617, 'endorse selection mr paul krajnik austria ms emma rachmawaty indonesia co chairs open ended working group')","(0.2277227722772277, 'endorse selection mr paul krajnik austria ms emma rachmawaty indonesia co chairs open ended')","(0.2682926829268293, 'rachmawaty indonesia co chairs open ended')","(0.2680412371134021, 'ms emma rachmawaty indonesia co chairs open ended working group parties montreal')","(0.24285714285714288, 'endorse selection mr paul krajnik austria ms emma rachmawaty indonesia')"
"Nov 17, 2014 Decision XXVI22  TwentySeventh and TwentyEighth Meetings of the Parties to the Montreal Protocol","(0.28767123287671237, 'convene twenty seventh meeting parties montreal protocol dubai united')","(0.24193548387096775, 'parties montreal protocol dubai united arab emirates november convene twenty eighth meeting parties montreal protocol kigali')","(0.32432432432432434, 'convene twenty eighth meeting parties')","(0.26, 'convene twenty seventh meeting parties montreal protocol dubai united arab emirates november convene')","(0.29032258064516125, 'convene twenty eighth meeting parties montreal protocol kigali')","(0.23684210526315785, 'protocol dubai united arab emirates november convene twenty eighth meeting parties montreal protocol kigali rwanda')","(0.29032258064516125, 'parties montreal protocol dubai')","(0.4067796610169492, 'united arab emirates november convene twenty eighth meeting')","(0.3783783783783784, 'protocol dubai united arab emirates november convene twenty eighth meeting')","(0.3589743589743589, 'emirates november convene twenty eighth')","(0.2727272727272727, 'november convene twenty eighth meeting parties montreal')","(0.25, 'convene twenty seventh meeting parties montreal protocol dubai united arab emirates november convene twenty')","(0.22480620155038755, 'parties montreal protocol dubai united arab emirates november convene twenty eighth meeting parties montreal protocol kigali')","(0.275, 'emirates november convene twenty eighth meeting parties montreal protocol kigali')","(0.29508196721311475, 'parties montreal protocol dubai united arab emirates november')","(0.2622950819672131, 'parties montreal protocol dubai united arab emirates november')","(0.23880597014925375, 'parties montreal protocol dubai united arab emirates november')","(0.4590163934426229, 'parties montreal protocol dubai united arab emirates november')","(0.34545454545454546, 'november convene twenty eighth meeting parties montreal')","(0.28985507246376807, 'convene twenty seventh meeting parties montreal protocol dubai united')","(0.29729729729729726, 'convene twenty seventh meeting parties montreal protocol dubai united arab')","(0.3392857142857143, 'convene twenty seventh meeting parties montreal protocol')","(0.23275862068965514, 'protocol dubai united arab emirates november convene twenty eighth meeting parties montreal protocol kigali rwanda')","(0.27826086956521734, 'protocol dubai united arab emirates november convene twenty eighth meeting parties montreal protocol kigali')","(0.2875, 'convene twenty seventh meeting parties montreal protocol dubai united arab')","(0.3623188405797102, 'convene twenty seventh meeting parties montreal protocol dubai united')","(0.25, 'parties montreal protocol dubai united arab emirates november convene twenty')","(0.2666666666666667, 'parties montreal protocol dubai united arab emirates november convene twenty eighth meeting parties montreal protocol kigali rwanda')","(0.24615384615384617, 'parties montreal protocol dubai united arab emirates november convene twenty eighth meeting parties montreal protocol kigali')","(0.2710280373831776, 'meeting parties montreal protocol dubai united arab emirates november convene twenty eighth meeting parties')","(0.34782608695652173, 'november convene twenty eighth meeting parties')","(0.28865979381443296, 'protocol dubai united arab emirates november convene twenty eighth meeting parties montreal')","(0.29729729729729726, 'protocol dubai united arab emirates november convene twenty eighth meeting')"
"Nov 17, 2014 Decision XXVI17  Membership changes in the Technology and Economic Assessment Panel","(0.3013698630136986, 'conditioning heat pumps technical options committee term four years')","(0.25, 'years accordance paragraph terms reference panel endorse re appointment ms marta pizano colombia co chair technology')","(0.2857142857142857, 'appointment mr fabio polonara italy')","(0.29166666666666663, 'appointment mr ashley woodcock united kingdom great britain northern ireland co chair technology')","(0.30000000000000004, 'conditioning heat pumps technology options committee transitional term')","(0.25619834710743805, 'technology options committee transitional term one year endorse appointment mr kuijpers senior expert technology economic')","(0.3571428571428571, 'panel endorse re appointment')","(0.33333333333333337, 'united kingdom great britain northern ireland co chair')","(0.3142857142857143, 'ashley woodcock united kingdom great britain northern ireland co chair')","(0.3414634146341463, 'refrigeration air conditioning heat pumps')","(0.3207547169811321, 'reference panel endorse appointment mr fabio polonara')","(0.2589285714285714, 'panel new co chair refrigeration air conditioning heat pumps technical options committee term four')","(0.24806201550387597, 'panel new co chair refrigeration air conditioning heat pumps technical options committee term four years accordance')","(0.2716049382716049, 'pumps technology options committee transitional term one year endorse appointment')","(0.30000000000000004, 'assessment panel term four years accordance paragraph terms')","(0.2786885245901639, 'marta pizano colombia co chair technology economic assessment')","(0.29850746268656714, 'fabio polonara italy technology economic assessment panel new')","(0.33333333333333337, 'technology economic assessment panel subsequent period one year')","(0.34615384615384615, 'options committee transitional term one year endorse')","(0.2702702702702703, 'refrigeration air conditioning heat pumps technical options committee term')","(0.32894736842105265, 'options committee transitional term one year endorse appointment mr kuijpers')","(0.3392857142857143, 'committee transitional term one year endorse appointment')","(0.31034482758620685, 'panel new co chair refrigeration air conditioning heat pumps technical options committee term four years')","(0.28695652173913044, 'panel new co chair refrigeration air conditioning heat pumps technical options committee term four')","(0.26249999999999996, 'northern ireland co chair technology economic assessment panel term four')","(0.33783783783783783, 'conditioning heat pumps technology options committee transitional term one')","(0.28409090909090906, 'refrigeration air conditioning heat pumps technology options committee transitional term')","(0.24444444444444446, 'm kuijpers netherlands long outstanding service co chair technology economic assessment panel endorse reappointment mr kuijpers co')","(0.24615384615384617, 'conditioning heat pumps technology options committee transitional term one year endorse appointment mr kuijpers senior expert')","(0.32432432432432434, 'conditioning heat pumps technology options committee transitional term one year endorse appointment mr kuijpers')","(0.34883720930232553, 'assessment panel subsequent period one year')","(0.25773195876288657, 'terms reference panel endorse re appointment ms marta pizano colombia co chair')","(0.2962962962962963, 'pumps technology options committee transitional term one year endorse appointment')"
"Nov 17, 2014 Decision XXVI19  Membership of the Executive Committee of the Multilateral Fund","(0.28767123287671237, 'selection mr john thompson united states america serve chair')","(0.25, 'grenada india united republic tanzania members executive committee representing parties operating paragraph article protocol selection australia')","(0.3157894736842105, 'selection bahrain brazil comoros egypt')","(0.29032258064516125, 'carried executive committee multilateral fund implementation montreal protocol assistance fund secretariat endorse selection')","(0.3015873015873016, 'article protocol selection australia belgium italy japan sweden')","(0.25899280575539574, 'carried executive committee multilateral fund implementation montreal protocol assistance fund secretariat endorse selection bahrain brazil')","(0.3846153846153846, 'parties operating one year')","(0.390625, 'united states america members representing parties operating one')","(0.3493975903614458, 'russian federation united states america members representing parties operating one')","(0.33333333333333337, 'january note selection mr john')","(0.28358208955223885, 'committee representing parties operating paragraph article protocol')","(0.2857142857142857, 'selection mr john thompson united states america serve chair mr leslie smith grenada serve')","(0.3023255813953488, 'january note selection mr john thompson united states america serve chair mr leslie smith grenada serve')","(0.29032258064516125, 'implementation montreal protocol assistance fund secretariat endorse selection bahrain brazil')","(0.3205128205128205, 'implementation montreal protocol assistance fund secretariat endorse selection')","(0.3015873015873016, 'article protocol selection australia belgium italy japan sweden')","(0.28358208955223885, 'january note selection mr john thompson united states')","(0.4358974358974359, 'implementation montreal protocol assistance fund secretariat endorse selection')","(0.33333333333333337, 'grenada serve vice chair executive committee one')","(0.2906976744186046, 'implementation montreal protocol assistance fund secretariat endorse selection bahrain')","(0.32258064516129037, 'implementation montreal protocol assistance fund secretariat endorse selection bahrain brazil')","(0.3492063492063492, 'montreal protocol assistance fund secretariat endorse selection')","(0.272, 'protocol selection australia belgium italy japan sweden russian federation united states america members representing parties')","(0.32478632478632474, 'protocol selection australia belgium italy japan sweden russian federation united states america members representing')","(0.2650602409638554, 'protocol assistance fund secretariat endorse selection bahrain brazil comoros egypt')","(0.3373493975903614, 'note appreciation work carried executive committee multilateral fund implementation')","(0.28, 'january note selection mr john thompson united states america serve')","(0.274074074074074, 'operating one year beginning january note selection mr john thompson united states america serve chair mr leslie')","(0.25850340136054417, 'note appreciation work carried executive committee multilateral fund implementation montreal protocol assistance fund secretariat endorse selection')","(0.28712871287128716, 'selection mr john thompson united states america serve chair mr leslie smith grenada serve')","(0.3555555555555555, 'japan sweden russian federation united states')","(0.30927835051546393, 'protocol selection australia belgium italy japan sweden russian federation united states america')","(0.40963855421686746, 'protocol assistance fund secretariat endorse selection bahrain brazil comoros egypt')"
